angles,types,morph_sfr,sep,spiral_angles,elliptical_angles,unknown_angles,ef_angles,sf_angles,eq_angles,sq_angles,uq_angles,uf_angles,uu_angles,ef_sep,sf_sep,eq_sep,sq_sep,uu_sep,q_sep,f_sep
118.22117239747223,e,eq,0.07464992334387781,,118.22117239747223,,,,118.22117239747223,,,,,,,0.07464992334387781,,,0.07464992334387781,
21.307591681764222,s,sf,0.21463346252003596,21.307591681764222,,,,21.307591681764222,,,,,,,0.21463346252003596,,,,,0.21463346252003596
154.5187537372301,e,eq,0.4275954763151978,,154.5187537372301,,,,154.5187537372301,,,,,,,0.4275954763151978,,,0.4275954763151978,
171.70176654021088,e,eq,0.7025828466391777,,171.70176654021088,,,,171.70176654021088,,,,,,,0.7025828466391777,,,0.7025828466391777,
65.70512986378503,e,eq,0.2615364261232859,,65.70512986378503,,,,65.70512986378503,,,,,,,0.2615364261232859,,,0.2615364261232859,
41.02008213260979,s,sq,0.6385417887498819,41.02008213260979,,,,,,41.02008213260979,,,,,,,0.6385417887498819,,0.6385417887498819,
110.55148697801968,e,eq,0.8783960486249051,,110.55148697801968,,,,110.55148697801968,,,,,,,0.8783960486249051,,,0.8783960486249051,
87.32846036285582,e,eq,0.6149981728692431,,87.32846036285582,,,,87.32846036285582,,,,,,,0.6149981728692431,,,0.6149981728692431,
56.65157286701353,e,ef,0.9773073060266187,,56.65157286701353,,56.65157286701353,,,,,,,0.9773073060266187,,,,,,0.9773073060266187
86.63599889493271,e,eq,1.0179273713380832,,86.63599889493271,,,,86.63599889493271,,,,,,,1.0179273713380832,,,1.0179273713380832,
101.19289786093238,e,eq,0.4906429066714002,,101.19289786093238,,,,101.19289786093238,,,,,,,0.4906429066714002,,,0.4906429066714002,
82.8657718864314,e,eq,0.9661208366889088,,82.8657718864314,,,,82.8657718864314,,,,,,,0.9661208366889088,,,0.9661208366889088,
118.74548937024835,s,sq,0.6338714631747091,118.74548937024835,,,,,,118.74548937024835,,,,,,,0.6338714631747091,,0.6338714631747091,
177.02170928987164,s,sq,0.09349570604390312,177.02170928987164,,,,,,177.02170928987164,,,,,,,0.09349570604390312,,0.09349570604390312,
84.99831655950028,e,eq,0.024947463768231433,,84.99831655950028,,,,84.99831655950028,,,,,,,0.024947463768231433,,,0.024947463768231433,
172.70971034415032,e,eq,0.174689011366642,,172.70971034415032,,,,172.70971034415032,,,,,,,0.174689011366642,,,0.174689011366642,
94.57519159786922,e,eq,0.40961690756081953,,94.57519159786922,,,,94.57519159786922,,,,,,,0.40961690756081953,,,0.40961690756081953,
81.69275801488557,e,eq,0.8460728616025617,,81.69275801488557,,,,81.69275801488557,,,,,,,0.8460728616025617,,,0.8460728616025617,
135.60914315968546,e,eq,0.6407007366603016,,135.60914315968546,,,,135.60914315968546,,,,,,,0.6407007366603016,,,0.6407007366603016,
146.96648159552052,s,sf,0.37782828427563375,146.96648159552052,,,,146.96648159552052,,,,,,,0.37782828427563375,,,,,0.37782828427563375
70.92659997288624,s,sq,0.5510700748391238,70.92659997288624,,,,,,70.92659997288624,,,,,,,0.5510700748391238,,0.5510700748391238,
134.68177227975883,e,eq,0.5366549636258982,,134.68177227975883,,,,134.68177227975883,,,,,,,0.5366549636258982,,,0.5366549636258982,
103.13409519206975,e,eq,1.1723242702372048,,103.13409519206975,,,,103.13409519206975,,,,,,,1.1723242702372048,,,1.1723242702372048,
100.54583800302791,e,eq,1.399906464570687,,100.54583800302791,,,,100.54583800302791,,,,,,,1.399906464570687,,,1.399906464570687,
82.9776824083465,e,ef,1.4633550750473698,,82.9776824083465,,82.9776824083465,,,,,,,1.4633550750473698,,,,,,1.4633550750473698
112.30367796243563,e,eq,0.9890343049465793,,112.30367796243563,,,,112.30367796243563,,,,,,,0.9890343049465793,,,0.9890343049465793,
71.25302646534956,s,sf,1.4891835744591078,71.25302646534956,,,,71.25302646534956,,,,,,,1.4891835744591078,,,,,1.4891835744591078
171.57090058444203,e,eq,0.6493475869310764,,171.57090058444203,,,,171.57090058444203,,,,,,,0.6493475869310764,,,0.6493475869310764,
148.7493413570392,e,eq,0.4031565403385247,,148.7493413570392,,,,148.7493413570392,,,,,,,0.4031565403385247,,,0.4031565403385247,
153.48765130601112,e,ef,0.47849148280736553,,153.48765130601112,,153.48765130601112,,,,,,,0.47849148280736553,,,,,,0.47849148280736553
97.0234138889634,e,eq,0.4662079711025867,,97.0234138889634,,,,97.0234138889634,,,,,,,0.4662079711025867,,,0.4662079711025867,
131.28204041881833,e,eq,0.5430274147900304,,131.28204041881833,,,,131.28204041881833,,,,,,,0.5430274147900304,,,0.5430274147900304,
134.77411889067344,e,eq,0.6531152167336772,,134.77411889067344,,,,134.77411889067344,,,,,,,0.6531152167336772,,,0.6531152167336772,
19.03981383121331,s,sf,1.0142460244983404,19.03981383121331,,,,19.03981383121331,,,,,,,1.0142460244983404,,,,,1.0142460244983404
154.76681708054656,e,eq,0.5098152849635781,,154.76681708054656,,,,154.76681708054656,,,,,,,0.5098152849635781,,,0.5098152849635781,
162.6419925525575,e,eq,0.916954212336635,,162.6419925525575,,,,162.6419925525575,,,,,,,0.916954212336635,,,0.916954212336635,
117.2175886550066,e,eq,0.3292289094069421,,117.2175886550066,,,,117.2175886550066,,,,,,,0.3292289094069421,,,0.3292289094069421,
119.73539432106372,e,eq,0.20862671828443552,,119.73539432106372,,,,119.73539432106372,,,,,,,0.20862671828443552,,,0.20862671828443552,
90.09704777045629,e,eq,1.1397606555272288,,90.09704777045629,,,,90.09704777045629,,,,,,,1.1397606555272288,,,1.1397606555272288,
84.30709326969263,e,eq,0.9782387913536867,,84.30709326969263,,,,84.30709326969263,,,,,,,0.9782387913536867,,,0.9782387913536867,
97.27481738506002,e,ef,1.2128638246201198,,97.27481738506002,,97.27481738506002,,,,,,,1.2128638246201198,,,,,,1.2128638246201198
102.01324613634597,e,eq,1.45534341070547,,102.01324613634597,,,,102.01324613634597,,,,,,,1.45534341070547,,,1.45534341070547,
105.46690356209453,s,sf,1.4275644602764626,105.46690356209453,,,,105.46690356209453,,,,,,,1.4275644602764626,,,,,1.4275644602764626
154.10632668163265,e,eq,1.1188451501292367,,154.10632668163265,,,,154.10632668163265,,,,,,,1.1188451501292367,,,1.1188451501292367,
89.92265817585788,s,sf,1.4229244328009443,89.92265817585788,,,,89.92265817585788,,,,,,,1.4229244328009443,,,,,1.4229244328009443
38.09228018649736,e,eq,1.3961577202222282,,38.09228018649736,,,,38.09228018649736,,,,,,,1.3961577202222282,,,1.3961577202222282,
77.32026604303238,e,eq,0.6386123153636173,,77.32026604303238,,,,77.32026604303238,,,,,,,0.6386123153636173,,,0.6386123153636173,
17.999824670986584,e,eq,0.5948894347990292,,17.999824670986584,,,,17.999824670986584,,,,,,,0.5948894347990292,,,0.5948894347990292,
173.90090327386633,e,eq,1.3192267568233884,,173.90090327386633,,,,173.90090327386633,,,,,,,1.3192267568233884,,,1.3192267568233884,
148.72448836045564,e,eq,0.2682022650186621,,148.72448836045564,,,,148.72448836045564,,,,,,,0.2682022650186621,,,0.2682022650186621,
69.18589876681233,e,ef,1.1269132490942804,,69.18589876681233,,69.18589876681233,,,,,,,1.1269132490942804,,,,,,1.1269132490942804
56.267491160751575,e,eq,0.692415554334354,,56.267491160751575,,,,56.267491160751575,,,,,,,0.692415554334354,,,0.692415554334354,
1.3802094092433776,s,sq,0.47310715709750456,1.3802094092433776,,,,,,1.3802094092433776,,,,,,,0.47310715709750456,,0.47310715709750456,
18.551741632967406,e,eq,1.2744831124473133,,18.551741632967406,,,,18.551741632967406,,,,,,,1.2744831124473133,,,1.2744831124473133,
29.20103683150427,e,eq,0.7190368106691194,,29.20103683150427,,,,29.20103683150427,,,,,,,0.7190368106691194,,,0.7190368106691194,
28.309697664312267,e,eq,0.0840023178184637,,28.309697664312267,,,,28.309697664312267,,,,,,,0.0840023178184637,,,0.0840023178184637,
8.220119963426356,s,sq,0.8779756998812118,8.220119963426356,,,,,,8.220119963426356,,,,,,,0.8779756998812118,,0.8779756998812118,
0.04085825657210762,s,sq,0.23965564863488714,0.04085825657210762,,,,,,0.04085825657210762,,,,,,,0.23965564863488714,,0.23965564863488714,
92.37541114193414,e,eq,0.09635479715037851,,92.37541114193414,,,,92.37541114193414,,,,,,,0.09635479715037851,,,0.09635479715037851,
44.223840986128124,e,eq,0.5542223252827919,,44.223840986128124,,,,44.223840986128124,,,,,,,0.5542223252827919,,,0.5542223252827919,
46.46694682987962,s,sf,0.2574375418862101,46.46694682987962,,,,46.46694682987962,,,,,,,0.2574375418862101,,,,,0.2574375418862101
153.74070608669194,s,sq,1.0352053041290123,153.74070608669194,,,,,,153.74070608669194,,,,,,,1.0352053041290123,,1.0352053041290123,
125.33770930311346,s,sf,0.47343530444409,125.33770930311346,,,,125.33770930311346,,,,,,,0.47343530444409,,,,,0.47343530444409
121.50397217212753,s,sq,1.0093022005025345,121.50397217212753,,,,,,121.50397217212753,,,,,,,1.0093022005025345,,1.0093022005025345,
87.90209248310532,e,ef,1.343636504556903,,87.90209248310532,,87.90209248310532,,,,,,,1.343636504556903,,,,,,1.343636504556903
131.61685685734494,e,eq,0.8430443319198182,,131.61685685734494,,,,131.61685685734494,,,,,,,0.8430443319198182,,,0.8430443319198182,
132.3072252817558,s,sf,1.2411644157857677,132.3072252817558,,,,132.3072252817558,,,,,,,1.2411644157857677,,,,,1.2411644157857677
175.60455128998092,s,sq,0.7436794884830302,175.60455128998092,,,,,,175.60455128998092,,,,,,,0.7436794884830302,,0.7436794884830302,
2.5545517685557684,e,eq,1.114271585646311,,2.5545517685557684,,,,2.5545517685557684,,,,,,,1.114271585646311,,,1.114271585646311,
154.79828024682888,e,eq,0.8794205279454055,,154.79828024682888,,,,154.79828024682888,,,,,,,0.8794205279454055,,,0.8794205279454055,
132.81473761929965,s,sq,1.434267774528804,132.81473761929965,,,,,,132.81473761929965,,,,,,,1.434267774528804,,1.434267774528804,
74.12015743461154,u,uf,1.4843954393008791,,,74.12015743461154,,,,,,74.12015743461154,,,,,,,,1.4843954393008791
85.82495836839087,s,sf,0.8802751561032819,85.82495836839087,,,,85.82495836839087,,,,,,,0.8802751561032819,,,,,0.8802751561032819
93.30992895625644,e,ef,1.0101091766080912,,93.30992895625644,,93.30992895625644,,,,,,,1.0101091766080912,,,,,,1.0101091766080912
70.58605818458767,s,sf,1.093589282812284,70.58605818458767,,,,70.58605818458767,,,,,,,1.093589282812284,,,,,1.093589282812284
58.472107098172614,s,sq,1.2806582377685964,58.472107098172614,,,,,,58.472107098172614,,,,,,,1.2806582377685964,,1.2806582377685964,
101.04920623112827,e,eq,1.0535872441608756,,101.04920623112827,,,,101.04920623112827,,,,,,,1.0535872441608756,,,1.0535872441608756,
141.18327258115036,s,sq,1.1583573914206489,141.18327258115036,,,,,,141.18327258115036,,,,,,,1.1583573914206489,,1.1583573914206489,
45.182454563357624,s,sq,0.13977251758620807,45.182454563357624,,,,,,45.182454563357624,,,,,,,0.13977251758620807,,0.13977251758620807,
115.28433958117384,e,eq,0.6611259994354585,,115.28433958117384,,,,115.28433958117384,,,,,,,0.6611259994354585,,,0.6611259994354585,
43.04730590192264,e,eq,0.23143353980983905,,43.04730590192264,,,,43.04730590192264,,,,,,,0.23143353980983905,,,0.23143353980983905,
111.59575438436696,e,eq,0.8935439995520649,,111.59575438436696,,,,111.59575438436696,,,,,,,0.8935439995520649,,,0.8935439995520649,
15.662391953813426,s,sf,0.7200462073063216,15.662391953813426,,,,15.662391953813426,,,,,,,0.7200462073063216,,,,,0.7200462073063216
77.99595095133094,e,eq,0.5186919782386679,,77.99595095133094,,,,77.99595095133094,,,,,,,0.5186919782386679,,,0.5186919782386679,
57.13041186906372,e,eq,0.4092889329451417,,57.13041186906372,,,,57.13041186906372,,,,,,,0.4092889329451417,,,0.4092889329451417,
49.325130203971355,s,sf,0.29724128455229354,49.325130203971355,,,,49.325130203971355,,,,,,,0.29724128455229354,,,,,0.29724128455229354
20.342237812370115,e,eq,0.782952838588383,,20.342237812370115,,,,20.342237812370115,,,,,,,0.782952838588383,,,0.782952838588383,
21.027232487445872,e,eq,1.1343182917348258,,21.027232487445872,,,,21.027232487445872,,,,,,,1.1343182917348258,,,1.1343182917348258,
22.744862071057753,e,eq,1.2366100870425196,,22.744862071057753,,,,22.744862071057753,,,,,,,1.2366100870425196,,,1.2366100870425196,
38.47972770621959,e,eq,0.4991635018378995,,38.47972770621959,,,,38.47972770621959,,,,,,,0.4991635018378995,,,0.4991635018378995,
11.876960548812264,e,eq,0.5417100197431386,,11.876960548812264,,,,11.876960548812264,,,,,,,0.5417100197431386,,,0.5417100197431386,
179.42016666279568,e,eq,0.9791970630160682,,179.42016666279568,,,,179.42016666279568,,,,,,,0.9791970630160682,,,0.9791970630160682,
177.64476841214747,e,eq,0.7916063561675802,,177.64476841214747,,,,177.64476841214747,,,,,,,0.7916063561675802,,,0.7916063561675802,
173.8477129170292,e,ef,0.4577761489639156,,173.8477129170292,,173.8477129170292,,,,,,,0.4577761489639156,,,,,,0.4577761489639156
27.665234483563097,s,sq,0.5516024749027872,27.665234483563097,,,,,,27.665234483563097,,,,,,,0.5516024749027872,,0.5516024749027872,
170.93280899605787,e,eq,0.3112725300236802,,170.93280899605787,,,,170.93280899605787,,,,,,,0.3112725300236802,,,0.3112725300236802,
32.19723610582895,e,ef,0.4200133963411201,,32.19723610582895,,32.19723610582895,,,,,,,0.4200133963411201,,,,,,0.4200133963411201
175.38625014070465,e,ef,0.2203085452182361,,175.38625014070465,,175.38625014070465,,,,,,,0.2203085452182361,,,,,,0.2203085452182361
12.585178386747373,e,eq,0.10459277626284853,,12.585178386747373,,,,12.585178386747373,,,,,,,0.10459277626284853,,,0.10459277626284853,
2.9823115030379768,e,eq,0.3986222022559734,,2.9823115030379768,,,,2.9823115030379768,,,,,,,0.3986222022559734,,,0.3986222022559734,
168.25556536541978,e,eq,0.21676966417848995,,168.25556536541978,,,,168.25556536541978,,,,,,,0.21676966417848995,,,0.21676966417848995,
37.76220794477587,e,eq,0.6970019923939691,,37.76220794477587,,,,37.76220794477587,,,,,,,0.6970019923939691,,,0.6970019923939691,
13.470233838482244,s,sq,1.1509484663492022,13.470233838482244,,,,,,13.470233838482244,,,,,,,1.1509484663492022,,1.1509484663492022,
48.16306835776095,s,sq,0.3616825449499544,48.16306835776095,,,,,,48.16306835776095,,,,,,,0.3616825449499544,,0.3616825449499544,
27.464285279051666,e,eq,0.7268542530461397,,27.464285279051666,,,,27.464285279051666,,,,,,,0.7268542530461397,,,0.7268542530461397,
135.45306343173553,e,eq,1.068319954181343,,135.45306343173553,,,,135.45306343173553,,,,,,,1.068319954181343,,,1.068319954181343,
78.18009106593178,e,eq,0.5119679250261536,,78.18009106593178,,,,78.18009106593178,,,,,,,0.5119679250261536,,,0.5119679250261536,
60.16448235012368,e,eq,0.33268201434379396,,60.16448235012368,,,,60.16448235012368,,,,,,,0.33268201434379396,,,0.33268201434379396,
116.64814351034158,e,eq,0.9077904660229437,,116.64814351034158,,,,116.64814351034158,,,,,,,0.9077904660229437,,,0.9077904660229437,
58.8017027031529,e,eq,0.5053603964841936,,58.8017027031529,,,,58.8017027031529,,,,,,,0.5053603964841936,,,0.5053603964841936,
88.7637512219265,s,sq,0.5355391751146583,88.7637512219265,,,,,,88.7637512219265,,,,,,,0.5355391751146583,,0.5355391751146583,
96.6316584926218,e,eq,0.7511649469217582,,96.6316584926218,,,,96.6316584926218,,,,,,,0.7511649469217582,,,0.7511649469217582,
110.97666348345132,s,sf,1.2675363767412433,110.97666348345132,,,,110.97666348345132,,,,,,,1.2675363767412433,,,,,1.2675363767412433
88.94322981047651,s,sq,0.9261352254539663,88.94322981047651,,,,,,88.94322981047651,,,,,,,0.9261352254539663,,0.9261352254539663,
31.017823155618203,e,eq,1.370304348572446,,31.017823155618203,,,,31.017823155618203,,,,,,,1.370304348572446,,,1.370304348572446,
104.878738522672,s,sq,0.9993827476203849,104.878738522672,,,,,,104.878738522672,,,,,,,0.9993827476203849,,0.9993827476203849,
103.40346115309376,e,eq,1.4107909068273363,,103.40346115309376,,,,103.40346115309376,,,,,,,1.4107909068273363,,,1.4107909068273363,
103.06446404814744,e,eq,1.3958825428924264,,103.06446404814744,,,,103.06446404814744,,,,,,,1.3958825428924264,,,1.3958825428924264,
21.875616020901532,e,eq,1.4896032833378354,,21.875616020901532,,,,21.875616020901532,,,,,,,1.4896032833378354,,,1.4896032833378354,
61.3671266084786,e,eq,1.2067776532008758,,61.3671266084786,,,,61.3671266084786,,,,,,,1.2067776532008758,,,1.2067776532008758,
96.29405258170442,e,eq,0.047807496858709546,,96.29405258170442,,,,96.29405258170442,,,,,,,0.047807496858709546,,,0.047807496858709546,
26.607223895921578,e,eq,0.6934918755230958,,26.607223895921578,,,,26.607223895921578,,,,,,,0.6934918755230958,,,0.6934918755230958,
169.67036968246276,e,eq,0.057937031287628706,,169.67036968246276,,,,169.67036968246276,,,,,,,0.057937031287628706,,,0.057937031287628706,
33.982446721932035,s,sq,0.49082477040197786,33.982446721932035,,,,,,33.982446721932035,,,,,,,0.49082477040197786,,0.49082477040197786,
47.76098039859488,e,eq,0.30717619311866373,,47.76098039859488,,,,47.76098039859488,,,,,,,0.30717619311866373,,,0.30717619311866373,
3.430883745629245,e,eq,1.1488545308351212,,3.430883745629245,,,,3.430883745629245,,,,,,,1.1488545308351212,,,1.1488545308351212,
100.9306838837021,e,eq,1.040687228854792,,100.9306838837021,,,,100.9306838837021,,,,,,,1.040687228854792,,,1.040687228854792,
104.952151678407,e,ef,1.431453595015607,,104.952151678407,,104.952151678407,,,,,,,1.431453595015607,,,,,,1.431453595015607
137.67610095546658,e,eq,0.9921068192264627,,137.67610095546658,,,,137.67610095546658,,,,,,,0.9921068192264627,,,0.9921068192264627,
123.08005721488178,s,sq,0.922844570547759,123.08005721488178,,,,,,123.08005721488178,,,,,,,0.922844570547759,,0.922844570547759,
22.907791349407375,e,eq,0.2196324272184335,,22.907791349407375,,,,22.907791349407375,,,,,,,0.2196324272184335,,,0.2196324272184335,
120.16142790154205,e,eq,0.3457002518229066,,120.16142790154205,,,,120.16142790154205,,,,,,,0.3457002518229066,,,0.3457002518229066,
60.90011337611338,s,sq,0.6049431227517114,60.90011337611338,,,,,,60.90011337611338,,,,,,,0.6049431227517114,,0.6049431227517114,
57.32513015115393,e,eq,1.15066533985361,,57.32513015115393,,,,57.32513015115393,,,,,,,1.15066533985361,,,1.15066533985361,
2.91521051624909,e,eq,0.378865601671627,,2.91521051624909,,,,2.91521051624909,,,,,,,0.378865601671627,,,0.378865601671627,
14.380484870866212,e,eq,0.5203792708844048,,14.380484870866212,,,,14.380484870866212,,,,,,,0.5203792708844048,,,0.5203792708844048,
169.62236231422028,e,eq,0.4697215601767515,,169.62236231422028,,,,169.62236231422028,,,,,,,0.4697215601767515,,,0.4697215601767515,
171.19540023675998,e,eq,0.1751590118534587,,171.19540023675998,,,,171.19540023675998,,,,,,,0.1751590118534587,,,0.1751590118534587,
7.408402650276997,e,eq,0.743501308912729,,7.408402650276997,,,,7.408402650276997,,,,,,,0.743501308912729,,,0.743501308912729,
4.4786194495349605,e,eq,4.4475031440233135e-06,,4.4786194495349605,,,,4.4786194495349605,,,,,,,4.4475031440233135e-06,,,4.4475031440233135e-06,
22.31588120332134,s,sq,0.10644202951581512,22.31588120332134,,,,,,22.31588120332134,,,,,,,0.10644202951581512,,0.10644202951581512,
154.6941125459772,e,eq,0.27798215008897637,,154.6941125459772,,,,154.6941125459772,,,,,,,0.27798215008897637,,,0.27798215008897637,
25.09872159460224,e,eq,0.9164827572199788,,25.09872159460224,,,,25.09872159460224,,,,,,,0.9164827572199788,,,0.9164827572199788,
55.503282504727736,e,eq,0.8155251268191973,,55.503282504727736,,,,55.503282504727736,,,,,,,0.8155251268191973,,,0.8155251268191973,
81.05967695625515,e,eq,0.74409675110479,,81.05967695625515,,,,81.05967695625515,,,,,,,0.74409675110479,,,0.74409675110479,
27.743161522781122,e,eq,0.8311711556251948,,27.743161522781122,,,,27.743161522781122,,,,,,,0.8311711556251948,,,0.8311711556251948,
23.416970038700526,e,eq,0.7727630836946204,,23.416970038700526,,,,23.416970038700526,,,,,,,0.7727630836946204,,,0.7727630836946204,
118.30560933449522,e,ef,0.5045310289205841,,118.30560933449522,,118.30560933449522,,,,,,,0.5045310289205841,,,,,,0.5045310289205841
158.98704326738255,s,sq,0.8034006761917809,158.98704326738255,,,,,,158.98704326738255,,,,,,,0.8034006761917809,,0.8034006761917809,
110.05063833322626,e,eq,0.75052430161619,,110.05063833322626,,,,110.05063833322626,,,,,,,0.75052430161619,,,0.75052430161619,
42.16782121864361,e,eq,0.6792041198660608,,42.16782121864361,,,,42.16782121864361,,,,,,,0.6792041198660608,,,0.6792041198660608,
140.3288224771144,s,sq,0.6875203375580049,140.3288224771144,,,,,,140.3288224771144,,,,,,,0.6875203375580049,,0.6875203375580049,
135.78993042309656,e,eq,0.21023987820176335,,135.78993042309656,,,,135.78993042309656,,,,,,,0.21023987820176335,,,0.21023987820176335,
9.011162846982643,s,sq,0.36233747504462654,9.011162846982643,,,,,,9.011162846982643,,,,,,,0.36233747504462654,,0.36233747504462654,
39.530471955444284,s,sq,0.312986497018985,39.530471955444284,,,,,,39.530471955444284,,,,,,,0.312986497018985,,0.312986497018985,
9.851451892316561,e,eq,0.6430064504888378,,9.851451892316561,,,,9.851451892316561,,,,,,,0.6430064504888378,,,0.6430064504888378,
111.39741337246375,s,sf,0.3341024058592933,111.39741337246375,,,,111.39741337246375,,,,,,,0.3341024058592933,,,,,0.3341024058592933
11.686799019561136,s,sq,1.2415560198532638,11.686799019561136,,,,,,11.686799019561136,,,,,,,1.2415560198532638,,1.2415560198532638,
154.43198425392325,e,eq,0.2632372125140156,,154.43198425392325,,,,154.43198425392325,,,,,,,0.2632372125140156,,,0.2632372125140156,
34.492015361632696,s,sq,0.09531370212893088,34.492015361632696,,,,,,34.492015361632696,,,,,,,0.09531370212893088,,0.09531370212893088,
83.36688474276053,e,eq,0.24622207435561316,,83.36688474276053,,,,83.36688474276053,,,,,,,0.24622207435561316,,,0.24622207435561316,
51.076762652883815,e,eq,0.19975218160116975,,51.076762652883815,,,,51.076762652883815,,,,,,,0.19975218160116975,,,0.19975218160116975,
